353.6 133.047 0.00157231 33.9102 6.7011 0.246882 4.51569e-07 9.67245e-120 4.29138e-185 40.8597 92.1875
354.07 173.024 0.00122238 28.894 7.51901 0.261553 4.92102e-07 2.27498e-119 2.12324e-184 36.6758 136.348
354.53 73.525 0.000953691 24.6401 8.40457 0.276706 5.35217e-07 5.24778e-119 1.01248e-183 33.3223 40.2027
355 59.7639 0.000738674 20.8845 9.40401 0.293042 5.83087e-07 1.23115e-118 4.98022e-183 30.5823 29.1816
355.46 95.819 0.000574201 17.7178 10.4828 0.309907 6.33992e-07 2.83286e-118 2.36129e-182 28.5111 67.3079
355.92 177.454 0.000445542 14.9929 11.6694 0.327686 6.89243e-07 6.51034e-118 1.1164e-181 26.9905 150.463
356.39 63.1046 0.000343168 12.6077 13.0025 0.34684 7.50562e-07 1.52154e-117 5.44362e-181 25.9574 37.1472
356.85 185.102 0.000265304 10.6137 14.4348 0.366605 8.15739e-07 3.48803e-117 2.55902e-180 25.4153 159.687
357.31 60.9606 0.000204735 8.91214 16.0031 0.387428 8.8645e-07 7.98618e-117 1.19958e-179 25.3028 35.6578
357.78 49.0453 0.000156814 7.43535 17.7567 0.40985 9.64892e-07 1.85937e-116 5.79834e-179 25.602 23.4433
358.24 86.0775 0.000120572 6.21114 19.6319 0.432973 1.04823e-06 4.24661e-116 2.70256e-178 26.2762 59.8014
358.71 27.8394 9.20052e-05 5.1546 21.7222 0.457862 1.14066e-06 9.86194e-116 1.2987e-177 27.3347 0.504633
359.17 47.8569 7.04829e-05 4.28369 23.9504 0.483521 1.23882e-06 2.24675e-115 6.01861e-177 28.7177 19.1392
