346.17 506.255 0.0463357 342.249 0.774933 0.0824384 6.39446e-11 1.77075e-97 343.152 163.102
346.64 412.351 0.0368569 306.057 0.890185 0.0875694 7.15611e-11 3.50751e-97 307.072 105.279
347.1 376.434 0.0294038 273.639 1.01814 0.0928838 7.98788e-11 6.84076e-97 274.779 101.655
347.57 266.637 0.0232971 243.417 1.16623 0.0986289 8.93599e-11 1.35234e-96 244.706 21.9317
348.03 292.453 0.0185149 216.515 1.33014 0.104577 9.971e-11 2.63237e-96 217.969 74.485
348.5 248.975 0.0146123 191.592 1.51925 0.111005 1.11503e-10 5.19358e-96 193.236 55.7383
348.96 290.367 0.0115683 169.541 1.72794 0.117657 1.24373e-10 1.00899e-95 171.398 118.968
349.43 256.136 0.00909416 149.237 1.96799 0.124843 1.39032e-10 1.98675e-95 151.339 104.797
349.89 342.398 0.00717211 131.383 2.23206 0.132278 1.55022e-10 3.8523e-95 133.754 208.644
350.35 331.098 0.00564556 115.37 2.52807 0.14013 1.7282e-10 7.4624e-95 118.044 213.054
350.82 223.867 0.00441221 100.757 2.867 0.148607 1.93081e-10 1.46504e-94 103.777 120.09
351.28 242.071 0.00345979 88.0221 3.23815 0.157373 2.1517e-10 2.83247e-94 91.4211 150.649
351.75 281.376 0.00269337 76.4697 3.6618 0.166832 2.40307e-10 5.54976e-94 80.301 201.075
352.21 169.918 0.00210389 66.4611 4.12428 0.176609 2.67701e-10 1.07089e-93 70.7641 99.1539
352.67 289.38 0.00164031 57.6155 4.63876 0.186926 2.98164e-10 2.06444e-93 62.4428 226.938
353.14 184.851 0.00126948 49.6614 5.22329 0.198054 3.32811e-10 4.03296e-93 55.084 129.767
353.6 249.946 0.000985966 42.8304 5.85845 0.209549 3.70549e-10 7.75955e-93 48.8994 201.047
354.07 197.507 0.000760082 36.7236 6.57786 0.221943 4.13453e-10 1.51285e-92 43.5242 153.982
354.53 256.588 0.000588071 31.5095 7.35714 0.23474 4.60166e-10 2.90513e-92 39.102 217.486
355 137.545 0.00045157 26.875 8.23701 0.248532 5.13255e-10 5.65282e-92 35.361 102.184
355.46 180.482 0.000348039 22.9407 9.18712 0.262769 5.71037e-10 1.08341e-91 32.3909 148.091
355.92 123.302 0.000267735 19.5325 10.2327 0.277771 6.35209e-10 2.07444e-91 30.0431 93.2587
356.39 152.189 0.000204388 16.529 11.4076 0.293932 7.08098e-10 4.0245e-91 28.2307 123.959
356.85 224.864 0.000156627 14.001 12.6703 0.310602 7.87385e-10 7.69092e-91 26.9821 197.882
357.31 102.275 0.000119799 11.8295 14.0534 0.328161 8.75392e-10 1.46834e-90 26.2112 76.0636
357.78 61.8102 9.09201e-05 9.932 15.6003 0.347063 9.75299e-10 2.84022e-90 25.8795 35.9308
358.24 97.1339 6.92756e-05 8.34844 17.2549 0.366551 1.08391e-09 5.412e-90 25.97 71.164
358.71 74.5428 5.237e-05 6.97253 19.0995 0.387523 1.20717e-09 1.04477e-89 26.4596 48.0832
359.17 119.227 3.975e-05 5.8307 21.0662 0.409136 1.34112e-09 1.98693e-89 27.3061 91.9212
359.63 72.8684 3.01139e-05 4.86345 23.2034 0.431879 1.48966e-09 3.77511e-89 28.4987 44.3697
360.1 110.437 2.2632e-05 4.03006 25.5744 0.456339 1.65813e-09 7.26615e-89 30.0609 80.3759
360.56 93.4319 1.708e-05 3.34424 28.0902 0.481533 1.84111e-09 1.37787e-88 31.916 61.5159
361.03 92.9688 1.27862e-05 2.75663 30.8724 0.50862 2.04857e-09 2.6468e-88 34.1376 58.8312
361.49 130.887 9.61252e-06 2.27576 33.8146 0.536508 2.27381e-09 5.00935e-88 36.6269 94.2603
361.95 126.539 7.21289e-06 1.87399 36.9861 0.565826 2.52336e-09 9.47161e-88 39.4259 87.1131
362.42 130.278 5.36807e-06 1.53261 40.476 0.597328 2.80612e-09 1.81405e-87 42.606 87.6718
362.88 95.6593 4.01258e-06 1.25555 44.1486 0.629744 3.11296e-09 3.42334e-87 46.0339 49.6254
363.34 114.561 2.99368e-06 1.02596 48.0879 0.663801 3.45273e-09 6.45406e-87 49.7776 64.7831
363.81 141.69 2.21498e-06 0.832483 52.4011 0.700375 3.8375e-09 1.23246e-86 53.934 87.7561
364.27 113.852 1.6462e-06 0.676758 56.9173 0.737988 4.2548e-09 2.31906e-86 58.3321 55.5203
364.73 133.561 1.22116e-06 0.548763 61.7373 0.777484 4.71662e-09 4.35947e-86 63.0635 70.4975
365.2 190.227 8.98241e-07 0.441787 66.9881 0.819873 5.23932e-09 8.30013e-86 68.2498 121.977
