"thth","T200","T300","T400","T500","T600","T700","T800","T900"
16.03179,-70.61758,-10.51378,47.54141,107.44615,166.92115,232.08396,308.4137,395.82578
16.05224,-70.31626,-9.73151,47.62089,106.95094,166.69802,232.09766,308.0188,395.89536
16.07268,-69.9241,-10.42374,47.60729,108.41516,166.51203,232.00958,307.92607,395.68708
16.09313,-70.23619,-10.84761,47.65411,108.56583,166.64781,231.80807,308.36535,395.71641
16.11358,-69.47838,-10.77767,48.22927,108.92151,166.88568,232.15375,308.23729,396.00724
16.13402,-70.03718,-8.99774,47.48292,106.58906,166.94286,232.1262,307.97911,395.85672
16.15447,-70.1641,-9.50462,47.34599,106.24266,166.79,231.80323,308.14996,395.80813
16.17492,-69.48733,-10.27257,46.82771,108.61781,166.66641,232.00958,308.42623,395.68708
16.19536,-70.78031,-8.97961,47.1399,110.02333,166.64578,232.11734,308.00046,396.06891
16.21581,-70.51111,-9.78001,48.8151,106.7662,166.82906,232.05932,308.22418,395.98078
16.23626,-70.01485,-10.28373,48.95828,107.86469,166.84448,232.18615,308.0924,395.68708
16.2567,-69.55262,-10.55856,47.56552,109.17401,166.61536,232.12505,308.17379,395.90823
16.27715,-71.35173,-10.72977,45.54167,108.88318,166.7275,232.06844,308.18963,395.91594
16.29759,-70.85075,-9.6323,47.69615,107.36016,166.77495,232.05703,308.14467,395.68708
16.31804,-69.88474,-9.2349,47.50672,107.39063,166.71682,231.87781,308.14789,395.95557
16.33849,-70.5689,-10.07553,47.72151,107.80177,166.75187,231.71167,308.42503,395.98995
16.35893,-72.90608,-10.31145,47.93323,107.95172,166.77594,232.30578,308.23343,395.87729
16.37938,-70.11713,-9.39706,47.89297,109.11073,166.8237,232.25693,308.13013,395.68708
16.39983,-67.41356,-10.33035,47.4313,107.0851,166.555,232.11531,308.11053,395.96432
16.42027,-70.43561,-10.45953,46.38625,106.70755,166.74719,231.76474,308.10952,396.04875
16.44072,-70.41114,-11.28396,46.86365,109.50417,166.74406,232.00958,308.34839,395.68708
16.46117,-70.20578,-10.33196,48.13474,107.44271,166.58411,232.10292,308.29092,395.89313
16.48161,-69.78611,-10.20014,48.90927,106.84432,166.79849,232.13891,308.05767,395.97938
16.50206,-69.54885,-10.83819,46.1337,107.48266,166.80422,232.18521,308.15929,395.74937
16.52251,-70.07185,-10.01852,46.40229,108.01615,167.00609,232.13651,308.17146,395.96167
16.54295,-71.37669,-9.72436,47.51599,108.99047,166.66193,231.88125,308.17318,395.68708
16.5634,-70.05358,-9.71366,46.5162,107.76823,166.60667,232.02385,308.14087,395.68708
16.58384,-70.1818,-10.98328,47.02917,106.4937,166.78776,232.03135,308.22331,395.82214
16.60429,-71.23823,-10.23484,48.30786,108.32781,166.895,232.05141,308.36427,395.93687
16.62474,-70.26915,-10.17295,47.73318,108.21135,166.70073,231.68594,307.97488,395.68708
16.64518,-69.33465,-10.05392,46.23578,107.61932,166.50651,231.74354,308.14459,395.87583
16.66563,-68.42482,-10.65179,45.81333,106.78578,166.89021,232.22172,308.32908,395.945
16.68608,-70.50568,-11.08085,48.13557,106.42854,166.74292,232.33969,307.97385,395.89313
16.70652,-70.07543,-11.21347,47.2587,107.90849,166.61599,231.8125,307.81429,395.84229
16.72697,-70.08542,-9.1608,47.62391,108.39818,166.77109,231.73026,308.07338,395.76948
16.74742,-70.04114,-9.95503,46.22115,107.19318,166.58417,232.01479,308.29102,395.98875
16.76786,-69.34065,-10.60053,48.12406,106.74927,167.05797,232.15401,308.19924,395.91552
16.78831,-70.50163,-9.33784,47.9099,108.46396,166.98724,232.15828,307.90252,395.90089
16.80875,-69.60708,-10.03667,46.83354,107.45547,166.74328,232.12016,308.04191,395.68708
16.8292,-68.75878,-11.16059,47.15932,107.18042,166.73281,231.94781,308.0663,395.90151
16.84965,-70.21148,-10.51378,48.36333,107.78771,166.78458,232.11214,308.22417,396.1663
16.87009,-70.83323,-10.19282,47.4013,107.72802,166.8899,231.82234,308.27729,395.99099
16.89054,-68.07172,-10.18631,47.38984,107.20135,166.82693,232.1776,308.09216,395.81891
16.91099,-70.56162,-9.40229,47.54365,107.705,166.57182,232.07802,308.03715,395.68708
16.93143,-70.99602,-10.0865,47.43396,107.68703,166.63448,231.96349,308.10794,395.86589
16.95188,-70.5689,-10.88307,46.77089,107.91901,166.84786,232.14615,308.28461,395.84229
16.97233,-70.50813,-9.75928,46.77182,106.55833,167.04557,232.00958,308.06003,395.68708
16.99277,-70.06096,-10.30848,47.61214,108.06891,166.77094,231.75089,308.17808,395.82865
17.01322,-69.1724,-10.04881,47.30151,109.40047,166.5425,232.13974,308.22081,395.74344
17.03367,-69.64179,-10.78972,46.40911,107.37833,166.78786,232.23797,308.2351,395.79734
17.05411,-70.39031,-11.22755,46.57531,106.35182,167.01068,232.10891,307.90926,395.90453
17.07456,-70.39067,-10.31391,47.29922,107.53557,166.72536,231.90547,308.0366,395.87505
17.095,-70.74805,-10.36397,46.32474,108.29495,166.69234,232.06339,308.07265,395.92125
17.11545,-69.16423,-9.75672,47.64667,107.58682,166.73729,232.18151,308.23907,395.68708
17.1359,-69.84232,-9.76593,46.77786,107.79594,166.73563,232.1674,307.9833,395.76906
17.15634,-70.34342,-11.11902,46.04349,107.87458,166.60229,232.00958,307.93138,395.87604
17.17679,-70.18166,-11.21669,47.0649,108.47729,166.92651,231.83646,308.39105,395.79734
17.19724,-70.10927,-9.46215,47.25224,107.48849,166.87677,232.11104,308.22221,395.84516
17.21768,-69.3164,-9.00192,46.26021,108.11693,166.76411,232.1624,307.71258,395.86995
17.23813,-68.38283,-10.90053,46.60688,107.63724,166.7275,232.12021,308.27974,395.71417
17.25858,-69.95835,-10.46304,48.12615,106.88349,166.63385,231.76729,308.37797,395.68708
17.27902,-71.90805,-9.52917,46.29693,107.55922,166.75948,232.00958,308.10841,395.81828
17.29947,-70.10137,-9.71625,45.5001,107.28604,166.7725,232.16167,308.0007,395.86406
17.31992,-69.22898,-10.23076,47.12432,108.26396,166.80406,231.84625,308.07555,395.79547
17.34036,-70.15847,-10.94938,46.72927,107.22682,166.96094,231.8963,308.23111,395.76359
17.36081,-69.75135,-8.84629,48.3812,106.83016,166.65776,232.08948,308.00522,395.7099
17.38125,-68.42622,-9.83181,47.54839,107.67021,166.85594,232.06995,307.97875,395.68687
17.4017,-70.91731,-10.3864,46.64224,108.95396,166.73953,231.91771,308.1334,395.86365
17.42215,-71.6687,-9.75966,46.34359,108.95839,166.91365,231.95365,308.04299,395.75792
17.44259,-68.17713,-9.76754,47.09026,107.2151,166.57266,232.09781,307.99168,395.71516
17.46304,-66.62532,-10.51378,46.77568,107.20771,166.72505,232.05266,308.26746,395.9249
17.48349,-71.07271,-11.29655,46.58958,107.48266,166.79182,231.94557,308.1391,395.91432
17.50393,-71.74789,-9.50722,47.07115,107.6012,166.61896,232.07391,307.96912,395.68708
17.52438,-69.97954,-10.53972,46.76036,108.05911,166.9275,232.08047,308.06565,395.73203
17.54483,-69.04509,-9.84225,47.23286,108.76089,166.795,231.97859,307.97594,396.01844
17.56527,-69.91645,-10.51735,47.81458,107.705,166.56641,232.02167,308.22086,396.02495
17.58572,-70.60504,-9.89785,47.07979,106.45792,166.89797,232.20958,307.99826,395.68708
17.60616,-70.82923,-9.09039,47.19021,107.48266,166.93557,231.81682,307.9504,395.77234
17.62661,-69.36184,-10.68509,46.24328,106.77729,166.86255,232.15047,308.15481,395.82521
17.64706,-69.63555,-10.43045,45.95536,108.17745,166.61599,232.22229,308.14905,395.8126
17.6675,-69.91901,-9.94974,47.12187,108.08891,166.59547,232.04167,307.99188,395.7174
17.68795,-70.94009,-11.14792,46.53917,108.07224,166.84615,232.0149,307.98495,395.76604
17.7084,-70.1815,-10.69817,46.8837,108.78266,166.75099,231.95432,308.01588,395.84411
17.72884,-70.60401,-9.70977,46.92771,107.22203,166.68146,232.27969,308.04086,395.74526
17.74929,-70.9524,-9.69033,47.81359,107.76104,166.75698,232.15693,308.13244,395.77615
17.76974,-69.33436,-10.29329,47.81839,108.55365,166.93646,232.00958,308.10912,395.68708
17.79018,-70.28229,-10.79902,46.83484,107.40318,166.90812,231.77474,308.24049,395.76604
17.81063,-69.6616,-10.25028,46.87443,107.27922,166.77932,232.03229,308.09201,395.68708
17.83108,-70.73094,-9.74817,46.59922,107.72495,166.76792,232.19922,308.19515,395.9326
17.85152,-71.04137,-10.0804,48.27974,108.09073,166.7275,232.25979,307.98598,395.8913
17.87197,-68.58113,-10.08815,46.33844,108.07292,166.55063,231.88797,307.92411,395.80182
17.89241,-69.76631,-10.51378,47.25266,107.05339,166.96516,232.1475,308.02824,395.71109
17.91286,-70.88512,-11.26273,47.86573,107.7887,166.65339,231.99313,307.94145,395.81604
17.93331,-71.09319,-9.43678,45.99974,107.75031,166.8624,232.09318,308.21117,395.85734
17.95375,-69.5235,-9.98065,47.80865,107.53474,166.66729,231.9799,308.22728,395.68708
17.9742,-69.30151,-11.00641,47.59177,108.05297,166.72667,232.25677,308.14013,395.89375
17.99465,-68.60784,-10.06485,45.59563,107.32469,166.96062,231.99161,307.96336,395.9324
18.01509,-69.76374,-10.86671,47.25542,107.70151,166.83005,231.82125,307.95049,395.88703
18.03554,-71.14747,-9.89127,47.14724,108.32604,166.55474,231.90698,308.20221,395.89417
18.05599,-69.41505,-10.86202,47.30016,106.92917,167.03328,232.11401,308.36988,395.87302
18.07643,-70.60407,-10.73914,46.01521,107.51427,167.01146,232.01193,307.97269,395.68708
18.09688,-70.90956,-10.15622,46.86885,108.96292,166.62094,232.05229,307.75595,395.79448
18.11733,-69.32801,-10.65716,47.05469,108.05167,166.7275,232.00958,308.36751,396.07948
18.13777,-69.57099,-10.78352,47.91396,106.21005,166.78922,231.87672,308.18621,395.76031
18.15822,-70.56107,-10.07631,46.92839,107.11135,166.78219,231.95771,307.8706,395.73531
18.17866,-70.34891,-11.45124,46.87984,108.73901,166.67495,232.10469,307.96376,395.77073
18.19911,-70.12548,-9.91252,46.81818,107.86443,166.75641,232.04656,308.18547,395.72719
18.21956,-70.74067,-10.2747,47.45375,107.04859,166.84938,232.22891,308.07742,395.80687
18.24,-70.98142,-10.17173,45.92245,107.74594,166.80089,232.1124,307.93352,395.99729
18.26045,-70.40463,-10.82835,46.45427,107.42333,166.80797,231.7413,308.01994,395.9149
18.2809,-70.01162,-9.86945,48.1099,108.45089,166.75615,232.07766,308.02013,395.87156
18.30134,-70.2011,-11.00293,46.65151,107.44125,166.64667,231.92708,308.22614,395.68708
18.32179,-70.1873,-10.20389,47.4976,107.96396,166.69885,231.9238,308.15923,395.88401
18.34224,-69.45706,-10.93937,47.87214,107.02234,166.89063,232.00958,308.11073,395.99099
18.36268,-70.73895,-10.51378,46.80964,106.63063,166.81052,232.0649,307.96743,395.95802
18.38313,-71.22676,-10.18894,45.80979,108.82063,166.78401,232.03474,307.82184,395.68708
18.40357,-69.86133,-10.49756,48.24818,108.51641,166.46802,231.89385,308.14799,395.72125
18.42402,-69.16642,-10.79191,47.63302,106.7288,166.9576,232.07089,308.04325,395.84719
18.44447,-70.08308,-10.16984,47.90688,106.76229,167.01688,231.98911,307.77482,395.71172
18.46491,-71.08056,-10.27773,46.95818,107.81302,166.71661,232.15969,307.98919,395.80365
18.48536,-71.17372,-9.7143,46.93958,107.84938,166.7837,232.03391,308.17624,395.80078
18.50581,-70.32892,-9.94459,46.8837,107.8801,166.82047,231.87573,308.08648,395.68708
18.52625,-68.03888,-10.00912,46.35109,109.13375,166.68943,232.00958,307.89608,395.72859
18.5467,-70.92559,-11.39698,48.1713,107.86958,166.63641,231.89375,307.94809,395.87443
18.56715,-70.41021,-10.10184,47.55141,107.10693,166.77646,231.8925,308.17103,395.85818
18.58759,-70.87854,-9.90078,46.36458,108.19688,166.71979,231.91771,308.01439,395.79
18.60804,-70.5689,-10.17697,46.7388,108.35661,166.62219,232.05031,308.16469,395.68687
18.62849,-70.86023,-10.54557,48.20104,107.89818,166.7624,232.07172,308.02181,395.69297
18.64893,-69.47242,-10.70699,46.65203,106.62693,166.90698,231.88495,307.85676,395.99135
18.66938,-69.61933,-10.57815,46.61047,106.36307,166.58974,232.03964,307.88933,395.8663
18.68982,-70.83805,-9.32615,47.85271,107.79438,166.59047,232.0213,308.12495,395.90109
18.71027,-69.52568,-9.39122,47.02807,107.77286,166.93328,231.84911,308.10403,395.68708
18.73072,-69.647,-10.0413,48.01464,107.32792,166.66458,232.01984,307.96199,395.91755
18.75116,-69.73574,-11.13032,47.30807,108.27891,166.67286,232.19828,307.80186,396.005
18.77161,-70.85927,-10.89448,47.30443,108.32495,166.89,232.01396,308.03304,395.85714
18.79206,-70.64408,-9.92221,48.43953,107.69349,166.75234,231.82896,307.89684,395.68708
18.8125,-68.49777,-8.6504,46.84891,107.16667,166.79448,231.93156,308.05538,395.95047
18.83295,-70.02905,-9.97522,46.26297,107.86979,166.65016,232.07568,308.02425,396.02802
18.8534,-69.81496,-9.99137,46.63458,108.13589,166.62698,232.05078,308.08117,395.74974
18.87384,-70.46202,-10.52663,47.24573,108.08245,166.6438,231.9826,308.04323,395.68708
18.89429,-70.2086,-10.68872,47.45953,107.38432,167.00771,231.93391,308.04331,395.8663
18.91474,-70.89707,-9.00468,46.79271,108.91313,166.71995,232.00958,308.22015,395.83641
18.93518,-70.24844,-11.15275,47.08583,108.17297,166.71094,232.02391,307.89242,395.72536
18.95563,-70.83397,-10.19548,46.52417,109.09146,166.7675,231.99318,307.93484,395.77052
18.97607,-69.93829,-9.45888,47.23766,107.47339,166.81802,232.02286,307.93882,395.71089
18.99652,-70.96192,-8.53021,48.28052,107.26599,166.7275,231.93245,308.04169,395.79427
19.01697,-70.16173,-10.27824,46.4175,107.49182,166.50578,232.26672,307.9036,395.76542
19.03741,-69.19826,-10.51378,47.12609,107.90938,166.81437,231.98943,308.00301,395.93687
19.05786,-69.38425,-10.98473,46.99729,108.42568,166.66323,231.83,308.1593,395.68708
19.07831,-69.27995,-9.38683,47.19802,107.38958,166.53974,232.00958,307.91269,395.7912
19.09875,-70.80299,-9.39329,48.43021,107.11828,166.80094,232.06693,307.92188,395.83109
19.1192,-69.62285,-9.58118,46.74885,109.01703,166.9213,231.91661,308.01697,395.68708
19.13965,-69.80564,-9.7932,47.77026,108.25667,166.82385,231.96,307.82961,395.87786
19.16009,-69.92921,-11.01134,47.76839,106.11224,166.64172,232.00958,307.9055,395.87995
19.18054,-71.27013,-10.15013,47.4325,108.41786,166.64016,232.02755,307.984,395.85328
19.20098,-70.5689,-9.44038,47.03776,108.57839,166.81292,232.17016,308.17183,395.72495
19.22143,-70.58243,-9.26356,45.86891,108.78078,166.91396,232.14995,308.02374,395.72188
19.24188,-70.45443,-10.28312,48.36271,108.54052,166.85396,232.04708,307.61502,395.79021
19.26232,-70.43023,-10.62957,48.59151,107.2199,166.81042,231.95859,307.89266,395.85182
19.28277,-70.27455,-8.97235,48.40865,108.02417,166.60958,232.00958,308.24494,395.89661
19.30322,-69.82589,-10.53408,47.87589,107.90667,166.79078,231.95734,308.06768,396.02656
19.32366,-69.152,-9.55822,47.74755,107.70271,167.02755,232.01984,308.1184,395.68708
19.34411,-70.37459,-9.98701,46.21089,107.93885,166.94292,232.09797,307.84401,395.9826
19.36456,-70.221,-10.25227,47.76469,107.27203,166.53667,232.11536,308.09818,396.00807
19.385,-68.76954,-9.66758,47.03234,107.47042,166.58609,232.07313,308.06836,395.75807
19.40545,-69.68206,-9.99333,47.36625,107.6112,166.91042,231.84635,308.0354,395.74505
19.4259,-70.78432,-10.42715,47.16073,109.94563,167.03562,231.97391,308.00472,395.90615
19.44634,-69.9793,-10.63272,46.19005,109.2362,166.95344,232.27714,308.1508,395.74469
19.46679,-70.75403,-10.80582,47.7112,107.70188,166.57833,231.96458,307.97902,395.73938
19.48723,-70.35417,-10.70139,47.41042,107.84057,166.81146,231.85219,307.79259,395.68708
19.50768,-69.94931,-9.68115,47.33958,107.03849,167.0825,232.00958,307.9813,395.82255
19.52813,-70.28499,-9.93877,47.0837,107.90708,166.80885,232.06323,307.98303,395.84698
19.54857,-69.92947,-10.20315,46.57625,107.84432,166.73677,231.98646,308.13589,395.94682
19.56902,-70.96426,-10.23199,47.14031,106.96854,166.8249,232.06391,308.02183,395.69443
19.58947,-70.73489,-10.40681,46.5662,107.76349,167.00911,232.02443,307.87518,395.68708
19.60991,-69.48144,-9.87976,47.15906,107.76406,166.89365,232.00958,308.06361,395.68708
19.63036,-69.60752,-10.81065,47.67854,107.66464,166.40198,231.93245,308.0003,395.91005
19.65081,-68.85094,-9.94391,47.2849,107.89479,166.71354,232.03797,308.05943,395.77214
19.67125,-70.14153,-10.49645,47.49172,108.47349,166.95677,232.00057,307.87551,395.68708
19.6917,-70.00196,-9.58265,48.02292,108.67505,166.8825,232.06484,307.94805,395.74917
19.71215,-70.49838,-10.23329,48.32021,107.48594,166.67813,232.03505,307.92432,395.84411
19.73259,-71.25074,-10.08819,46.78135,106.64365,166.71438,232.11823,308.18364,395.815
19.75304,-69.97261,-11.2417,46.44823,109.5038,166.94172,231.88354,308.1659,395.92693
19.77348,-70.58295,-10.94802,47.11479,108.93141,166.60766,232.02547,307.81721,395.70359
19.79393,-69.81789,-9.95043,48.63797,107.11495,166.79505,231.97651,307.78064,395.68708
19.81438,-71.07678,-9.42908,46.80536,106.35198,166.69698,232.20255,307.80409,395.71375
19.83482,-70.61833,-9.62481,46.8837,108.32969,166.97375,231.98995,308.01102,395.91266
19.85527,-69.80389,-10.4805,46.52411,108.49557,166.79927,232.13167,308.2304,395.7788
19.87572,-68.74217,-10.19909,47.19255,107.24411,166.76594,232.02068,307.93594,395.68708
19.89616,-70.28739,-11.36779,47.3638,106.96,166.75891,232.04229,307.86037,395.76948
19.91661,-69.604,-10.42903,47.28943,107.71974,166.83557,232.00958,307.9883,395.82521
19.93706,-68.74137,-9.8791,47.69109,108.09552,166.81948,231.91411,308.07205,395.76115
19.9575,-69.794,-9.03501,46.27552,107.70281,166.88953,232.04281,307.88465,395.68708
19.97795,-68.77094,-10.53162,46.93984,108.12901,166.60557,232.16323,307.86473,395.86182
19.99839,-70.97955,-10.48526,46.66172,106.67745,166.71344,232.03911,307.95219,395.70844
20.01884,-69.97395,-9.93905,47.74,107.07271,166.83177,232.07469,307.99301,395.78531
20.03929,-67.79998,-9.52643,47.45089,108.19042,166.80552,232.20422,308.1862,395.68708
20.05973,-68.87439,-10.49317,47.17932,110.70755,167.0224,231.9725,307.95776,395.76521
20.08018,-69.93826,-9.87332,47.34635,107.83214,166.81208,232.00958,307.8792,396.02047
20.10063,-69.27843,-11.4263,46.46724,106.91984,166.76906,232.02016,308.04076,395.72125
20.12107,-70.94188,-10.51378,46.65974,106.68479,166.71589,232.00958,307.89444,395.72573
20.14152,-70.5689,-10.32957,46.92302,107.80807,166.67125,231.94271,307.90389,395.68708
20.16197,-70.31959,-10.62827,47.71901,108.57786,166.88552,232.11078,308.06404,395.7949
20.18241,-68.934,-10.01026,47.57328,107.40214,166.75786,231.89198,307.88614,395.87729
20.20286,-69.44884,-9.67966,46.75188,108.36927,166.88172,232.19063,307.89775,395.76156
20.22331,-70.03761,-10.06881,47.12432,108.19849,166.73521,232.18474,308.00309,395.68708
20.24375,-69.83245,-10.58394,47.60995,108.51177,166.72865,231.95391,308.09287,395.77578
20.2642,-69.61281,-11.08504,48.15448,108.78281,166.66677,232.0176,307.85362,395.87771
20.28464,-69.2771,-9.75959,46.29141,108.58948,166.77583,232.00974,307.8469,395.9651
20.30509,-69.59393,-9.75803,46.86589,107.86896,166.74922,232.10609,307.92594,395.8551
20.32554,-70.4745,-10.93521,47.64516,107.48266,166.85755,232.25958,308.03069,395.68708
20.34598,-69.80219,-10.22326,47.48063,106.69354,166.73458,231.99198,308.24066,395.95151
20.36643,-70.60686,-10.01957,47.5224,109.41078,166.88995,232.00958,308.04347,396.00703
20.38688,-69.90814,-11.00089,47.05469,108.94583,166.64891,231.84771,307.87008,395.68708
20.40732,-69.93522,-9.94771,46.21609,109.1726,166.72385,232.02943,307.949,395.77234
20.42777,-70.59722,-10.58597,47.79812,107.12208,166.7275,232.11198,308.12975,395.85427
20.44822,-70.08443,-10.17305,47.1225,106.64234,166.70828,232.00578,308.13065,395.78859
20.46866,-69.29519,-10.68949,47.50615,107.37922,166.90906,231.90589,307.86737,395.94745
20.48911,-69.1537,-10.7094,47.20729,110.31047,167.06224,232.14568,307.91146,395.95172
20.50956,-71.05116,-9.55781,47.32698,107.52026,166.88615,232.17578,307.77988,395.73635
20.53,-70.66421,-9.76621,46.93797,107.0425,166.56589,232.18198,307.92241,395.68708
20.55045,-69.50753,-10.33551,47.49406,107.04109,166.71177,231.89953,308.06418,395.92224
20.57089,-69.23691,-9.77203,47.59365,107.96172,166.86641,232.00958,307.9678,395.75526
20.59134,-69.75263,-10.9311,47.61172,108.48948,166.99823,231.9774,307.8917,395.71271
20.61179,-71.29807,-10.29637,46.45792,108.76776,166.84557,231.94635,307.91614,395.68708
